"NewsletterID","Title","Publisher","Theme","StartMonth","EndMonth","Year","Volume","Number","Copies","Photocopies","ISSN","Subscriber","Shelf"
"1387","SIGGRAPH COMPUTER GRAPHICS","ACM SIGGRAPH","Painting by numbers","5","0","2003","37","2","1","0","0097-8930","CS","G121"
"1388","CORDIS Focus","European Commission","Busquin calls on African governments to support EDCTP","9","0","2003","","228","1","0","10226559","CS","G121"
"1389","CORDIS Focus","European Commission","What Role for Foresight in an enlarged Europe?","6","0","2003","","222","1","0","10226559","CS","G121"
"1390","ΣΕΠΕ NEWS","ΣΕΠΕ","Αφιέρωση: ERP συστήματα","1","3","2003","","5","1","0","","","G143"
"1391","HFES Bulletin","Human Factors and Ergonomics Society","HFES Web Site Survey","9","0","2003","46","9","1","0","04381629","CS","G122"
"1392","CORDIS Focus RTD Results","European Commission","IST Special: Mechanical stress: Italian experiment promises increased accuracy in nano-electronics / contetnt management becomes SMARTer / Single Platform for Cross-referential online databases / Virtual reality sensory desigh system / Laserlock - fighting global software piracy","9","0","2003","","44","1","0","10226559","CS","G121"
"1393","SIGGROUP Bulletin","ACM","GROUP 2003 Conference and Workshop Announcement","4","0","2002","23","1","1","0","10913556","CS","G122"
"1395","CORDIS Focus","European Commission","The ETHNIC Project: giving ethnic minorities access to science careers","8","0","2003","","227","1","0","10226559","CS","G121"
"1396","IEEE Region 8 News","IEEE","Region 8 Committee Meets in Iceland","9","0","2003","6","3","1","0","","CS","G121"
"1397","HFES Bulletin","Human Factors and Ergonomics Society","Preliminary Call for Proposals Human Factors and Ergonomics Society 48th Annual Meeting (New Orleans, Louisiana, 20-24 September 2004","10","0","2003","46","10","1","0","04381629","CS","G122"
"1398","SIGGRAPH COMPUTER GRAPHICS","ACM SIGGRAPH","About the Cover: Communication and the Growth of Information","8","0","2003","37","3","1","0","0097-8930","CS","G121"
"1399","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","PROKHRYJEIS (SYNOPTIKH PAROYSIASH) / ERMHS / EBDOMADA EPISTHMHS KAI TEXNOLOGIAS / PENED / PRAJE B","10","0","2003","","","1","0","","CS","G122"
"1400","ΣΕΠΕ NEWS","ΣΕΠΕ","H tehnologia sthn kardia ths dhmokratikhs leitourgias (K. Skandalidis) / Olympiakoi Agwnes kai Nees Tehnologies (Gianna Aggelopoulou) / H poreia tou epixeirhsiakou programmatos ""Koinwnia ths Plhroforias""","7","9","2003","","7","1","0","","","G143"
"1401","CORDIS Focus","European Commission","Commission answers calls for a European Research Council","10","0","2003","","231","1","0","10226559","CS","G121"
"1402","CORDIS Focus","European Commission","Europe's leading research organisations pledge to strengthen ERA: Seven of Europe's to research organisations have signed a statement of intent, along with the Commission, outlining their coommitment to developing the european resrach area (ERA)","11","0","2003","","232","1","0","10226559","CS","G121"
"1403","IEEE Region 8 News","IEEE","IEEE Fellow Honoured by Britain's Quenn Elezabeth / R8 Teams Succed in Washington","11","0","2003","6","4","2","0","","CS","G121"
"1405","ACMMEMBERNET","","","0","0","","","","1","0","","","Γ122"
"1406","Infosoc","Υπουργείο Οικονομίας & Οικονομικών","Τι είναι το Υπηρεσικαό Π΄ρογραμμα΄κό Πρβωνία της Πληροφορίας","7","0","2002","","1","1","0","","CS",""
"1407","Infosoc","Υπουργείο Οικονομίας & Οικονομικών","Η Κοινωνία της Πληροφοριας καταλυτης και στην υγεία","5","0","2003","","11","1","0","","CS",""
"1408","Infosoc","Υπουργείο Οικονομίας & Οικονομικών","Πολιτιστικη κινητοποιηση για την Κοινωνια της πληροφοριας","7","0","2003","","12-13","1","0","","CS",""
"1409","Infosoc","Υπουργείο Οικονομίας & Οικονομικών","Η κοινωνια της γνωσης περιμενει τισ επιχειρησεις","9","0","2003","","14-15","1","0","","CS",""
"1410","Infosoc","Υπουργείο Οικονομίας & Οικονομικών","Η ευρυζωνικοτητα εφαλτηριο για αναπτυξη και προοδο","10","0","2003","","16","1","0","","CS",""
"1411","Infosoc","Υπουργείο Οικονομίας & Οικονομικών","Η εθνικη άμυνα βασιζεται πλεον στις νεες τεχνολογιες","11","0","2003","","17","1","0","","CS",""
"1412","Infosoc","Υπουργείο Οικονομίας & Οικονομικών","Ηταν μια καλή χρονιά","12","0","2003","","18","1","0","","CS",""
"1413","CORDIS Focus SUPPLEMENT","European Commission","European Innovation Scoreboard 2003","11","0","2003","","41","1","0","10226559","CS","G121"
"1414","CORDIS Focus","European Commission","Both basic and applied research recognised in 2003 Descartes Prize","12","0","2003","","234","1","0","10226559","CS","G121"
"1415","HFES Bulletin","Human Factors and Ergonomics Society","Opinion: Defending the Independence of HF/E Science","11","0","2003","46","11","1","0","04381629","CS","G122"
"1416","SIGGROUP Bulletin","ACM","This issue presents selected papers from a workshop at CVE 2002 and CSCW 2002 on storytelling and cooperative activities.","8","0","2002","23","2","1","0","10913556","CS","G122"
"1417","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","PROKHRYJEIS (SYNOPTIKH PAROYSIASH): EPAN 2.9.5 / EPAN 2.5.2 / EPAN 2.9.3 / FOOD-2 / INFRASTRUCTURES-4 / EURATOM 2004-Fixed","12","0","2003","","","1","0","","CS","G122"
"1418","CORDIS Focus","European Commission","Busquin-Europe should be motor for increased international collaboration","10","0","2003","","230","1","0","10226559","CS","G121"
"1419","CORDIS Focus","European Commission","Prodi hints at higher EU budget for research and innovation","11","0","2003","","233","1","0","10226559","CS","G121"
"1420","CORDIS Focus RTD Results","European Commission","New super particles offer profit from cleaning toxic and metal waste","10","0","2003","","45","1","0","10226559","CS","G121"
"1421","CORDIS Focus RTD Results","European Commission","Better screening, better milk. In this issue: Analysis of Nox formation enhances boiler efficiency / A successful experiment in co-ordinating European scientists / Quality Control for nano circuits / Simulator for modelling and design of reaction separation processes","11","0","2003","","46","1","0","10226559","CS","G121"
"1422","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","PROKHRYJEIS (EPAN / NMP / TRANSPORT / INCO","1","0","2004","","","1","0","","CS","G122"
"1423","ΣΕΠΕ NEWS","ΣΕΠΕ","Koinwnia ths Plhrogforias, Anaptyjh kai Antagvistikothta / H Apasxolhsh sthn Ellada kai sthn Evrwpaikh ;Enwsh / Evryzwnika Diktya gia thn ejelijh ths Plhroforias","10","12","2003","","8","1","0","","","G143"
"1424","HFES Bulletin","Human Factors and Ergonomics Society","Recent Human Factors Contributions to Improve Military Operations","12","0","2003","46","12","1","0","04381629","CS","G122"
"1425","HCID News","Centre for HCI Design, City University","Research Coming to Fruition","13","0","2003","","8","1","0","","δείγμα","G122"
"1426","CORDIS Focus","European Commission","New Statistics confirm decline in EU research investment and performance","12","0","2003","","235","1","0","10226559","CS","G121"
"1427","CORDIS Focus","European Commission","Irish Presidency announces research and innovation priorities","1","0","2004","","236","1","0","10226559","CS","G121"
"1428","CORDIS Focus","European Commission","Research must be considered a key priority, Prodi tells Presidency and Parliament","1","0","2004","","237","1","0","10226559","CS","G121"
"1429","Infosoc","Υπουργείο Οικονομίας & Οικονομικών","Ενα στοιχημα που πρεπει να κερδισει η Ελλαδα","1","0","2004","","19","1","0","","CS",""
"1430","INROADS - SIGCSE Bulletin","ACM/SIGCSE","Conference Proceedings of the 8th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education, June 30 - July 2, 2003, Thessaloniki, Greece","9","0","2003","35","3","1","0","0097-8418","CS","G121"
"1431","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","ΕΠΑΝ 2.5.2 ΠΙΣΤΟΠΟΙΗΘΕΙΤΕ / ΕΕΕ/ΕΙΕ Ευφυής Ενέργεια για την Ευρώπη / ΕΠΑΝ 2.7.1 Ενίσχυση ολοκληρωμένωνεπιχειρηματικών σχεδίων πολύ μικρών και μικρών επιχειρήσεων","2","0","2004","","","1","0","","CS","G122"
"1432","HFES Bulletin","Human Factors and Ergonomics Society","This Belt's for You , America","1","0","2003","47","1","1","0","04381629","CS","G122"
"1433","CORDIS Focus","European Commission","Report on women scientists in Central and Eastern Europe shows women still ""misused by society""","2","0","2004","","238","1","0","10226559","CS","G121"
"1434","SIGGRAPH COMPUTER GRAPHICS","ACM SIGGRAPH","About the Cover: Hans Westman","11","0","2003","37","4","1","0","0097-8930","CS","G121"
"1435","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","Expert Mission Programme on Care and Rehabilitation of People with Disabilities
Nicosia 6 - 7 April 2004

ΕΠΑΝ 4.5.1 Υποδομές υποστήριξης της μακροπρόθεσμης βιωσιμότητας των έργων ΕΤΑ και επίδειξης / ΕΠΑΝ 8.2.1 Κατάρτιση  ανθρώπινου δυναμικού των επιχειρήσεων που θα ενισχυθούν στο πλαίσιο του μέτρου 2.5 / ΕΠΑΝ 2.8. Ενίσχυση επιχειρηματικότητας ατόμων με αναπηρίες /SCIENCE AND SOCIETY-8 Βραβεία Rene Descartes /eContent","3","0","2004","","","1","0","","CS","G122"
"1436","CORDIS Focus SUPPLEMENT","European Commission","Virtual Reality gets Real. In this issue: Hospitals get electronic Medicare /Getting a handle on slagging and fouling / Modelling bubble behavior for water treatment through ultrasound / Virtual design of reactive separations","2","0","2004","","47","1","0","10226559","CS","G121"
"1438","CORDIS Focus","European Commission","JRC Director-General tells of his new role as ""repairer and developer"", which is now comuing to an end","3","0","2004","","240","1","0","10226559","CS","G121"
"1439","HFES Bulletin","Human Factors and Ergonomics Society","Ergonomics in Education","2","0","2004","47","2","1","0","04381629","CS","G122"
"1440","Infosoc","Υπουργείο Οικονομίας & Οικονομικών","Ξεκίνησε η προεργασία για το Δ΄ Κοινοτικό Πλαίσιο Στήριξης","2","0","2004","","20","1","0","","CS",""
"1441","Ερευνώντας","Υπουργείο Ανάπτυξης, ΓΓΕΤ","Υπουργική Συνάντηση ΟΟΣΑ για Ε&Τ / Η Ελληνική Οικονομία μέχρι το 2010 / Ο απολογισμός του Δρ. Δ. Δενιόζου","1","2","2004","","21","1","0","1109-5040","CS","Γ124"
"1442","INROADS - SIGCSE Bulletin","ACM/SIGCSE","","12","0","2003","35","4","1","0","0097-8418","CS","G121"
"1443","CORDIS Focus SUPPLEMENT","European Commission","","null","0","","","","1","0","","",""
"1444","CORDIS Focus","European Commission","Unlocking the value of reearch results for SMEs","2","0","2004","","239","1","0","10226559","CS","G121"
"1445","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","Ενίσχυση ΜΜΕ στον τομέα της Μεταποίησης μέσω των ΠΕΠ / INTERREG IIIC. Προώθηση της διαπεριφερειακης συνεργασίας / eTEN 2004/1 Διευρωπαϊκά τηλεπικοινωνιακά δίκτυα / ΙΝΝΟV-4: Περιφερειακές πολιτικές καινοτομίας / ΠΑΒΕΤ-ΝΕ 2004","4","0","2004","","","1","0","","CS","G122"
"1446","CORDIS Focus","European Commission","Prodi highlights need for urgency while welcoming calls for a Weuropean Security Programme","3","0","2004","","241","1","0","10226559","CS","G121"
"1447","IEEE Region 8 News","IEEE","IEEE Life FellowHonored by Russia's President Putin","2","3","2004","7","1","1","0","","CS","G121"
"1448","SIGCAPH NEWSLETTER","ACM","Accessibility Standards for Operating Systems / ASSERS 2004 / The Doctoral Consortium at CUU 2003","1","0","2003","","75","1","0","","CS","G121"
"1449","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","Επιστημονική και τεχνολογική Συνεργασία Ελλάδας-Γαλλίας, Ελλάδας-Ρωσίας, Ελλάδας-Ισπανίας 2004-2006.","5","0","2004","","","1","0","","CS","G122"
"1450","SIGGROUP Bulletin","ACM","Can community knowledge exceed its members? / Virtual collaboration in oil and gas organisations","12","0","2002","23","3","1","0","10913556","CS","G122"
"1451","HFES Bulletin","Human Factors and Ergonomics Society","HF/E Managers Speak Out","5","0","2004","47","5","1","0","04381629","CS","G122"
"1452","CORDIS Focus SUPPLEMENT","European Commission","In this issue: Tumour progression under the microscope / Trace metals, DOM and UV radiation - a deadly compination? / Safer parcel deliveries with ParcelCall / I Robot, the future of Robotics Engineering","5","0","2004","","49","1","0","10226559","CS","G121"
"1453","SIGGRAPH COMPUTER GRAPHICS","ACM SIGGRAPH","Explore & Discover","2","0","2004","38","1","1","0","0097-8930","CS","G121"
"1454","HFES Bulletin","Human Factors and Ergonomics Society","How to Get NSF Research Funding","3","0","2004","47","3","1","0","04381629","CS","G122"
"1455","HFES Bulletin","Human Factors and Ergonomics Society","What Do HFES Members Need top Know?","4","0","2004","47","4","1","0","04381629","CS","G122"
"1456","CORDIS Focus SUPPLEMENT","European Commission","In this issue: The virtual commute: Virtual Medical Care less prone to medical errors / The benefits of calculating better indoor environments / Rolling over the clover / Co-operative ticket management system for European Engineering.","4","0","2004","","48","1","0","10226559","CS","G121"
"1457","CORDIS Focus","European Commission","Politicians and researchers look for direction at the crossraods' of the university debate","5","0","2004","","245","1","0","10226559","CS","G121"
"1458","CORDIS Focus","European Commission","Green light for Software patenting, red light for Community patent","6","0","2004","","246","1","0","10226559","CS","G121"
"1459","IEEE Region 8 News","IEEE","V/C Strategic Planning Levent Onural talks to R8News","5","0","2004","7","2","1","0","","CS","G121"
"1460","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","Επιστημονική και Τεχνολογική Συνεργασία Ελλάδας ΟΔΓ 2004-2007 / επιστημονική και τεχνολογική Συνεργασία Ελλάδας - Σλοβενίας 2004-2006","6","0","2004","","","1","0","","CS","G122"
