Copies,EndMonth,ISSN,NewsletterID,Number,Photocopies,Publisher,Shelf,StartMonth,Subscriber,Theme,Title,Volume,Year
1,0,10226559,1549,265,0,european commission,g121,4,cs,research budget aggred: fp7 up by eur 300 million,cordis focus,,2006
1,0,,1550,,0,irc πραξη,g122,5,cs,νεες προκηρυξεις: ερμης / εβδομαδα επιστήμης και τεχνολογίας / elearning eacea /  επαν 4.3.6.1 / πεπ ανατολικής μακεδονίας και θράκης,πραξη: διάχυση τεχνολογίας,,2006
1,0,04381629,1551,5,0,human factors and ergonomics society,g122,5,cs,"guidance, young grasshopper, for your mission as an hf/e evangelist",hfes bulletin,49,2006
1,0,10226559,1552,266,0,european commission,g121,5,cs,.eu - europe and its institutions celebrate new internet identity,cordis focus,,2006
1,0,0097-8418,1554,2,0,acm/sigcse,g125,6,cs,special reprint 2006 msis report,inroads - sigcse bulletin,38,2006
1,0,,1555,,0,irc πραξη,g122,6,cs,νεες προκηρυξεις: ε.π. κοινωνία της πληροφορίας 2.8 και 1.3 / επαν 4.3.2.1,πραξη: διάχυση τεχνολογίας,,2006
1,0,10226559,1556,267,0,european commission,g121,6,cs,schenkel stresses the importance of robust science for policy-making,cordis focus,,2006
1,0,10226559,1557,54,0,european commission,g121,5,cs,technology opportunities: sport-related highlights form the cordis technology marketplace,cordis focus rtd results,,2006
1,0,10254013,1558,23,0,european commission,g121,6,cs,research and development in austria,cordis focus supplement,,2006
1,0,10226559,1559,55,0,european commission,g121,6,cs,technology opportunities: recent highlightsfrom the cordis technology marketplace,cordis focus rtd results,,2006
1,8,,1560,,0,irc πραξη,g122,7,cs,νεες προκηρυξεις: ε.π. κοινωνία της πληροφορίας 2.8/ επαν 3.1.2 / e.e - ηπα,πραξη: διάχυση τεχνολογίας,,2006
1,0,10226559,1561,268,0,european commission,g121,7,cs,european parliament expresses broad support for fp7,cordis focus,,2006
1,0,,1562,3,0,ieee,g121,9,cs,rab approves petition for estonia section,ieee region 8 news,9,2006
1,7,04381629,1563,6-7,0,human factors and ergonomics society,g122,6,cs,50th annual meeting of human factors and ergonomics society,hfes bulletin,49,2006
1,0,04381629,1564,8,0,human factors and ergonomics society,g122,8,cs,saving soldiers: combat challenges in iraq spur medical innovations,hfes bulletin,49,2006
1,0,04381629,1565,9,0,human factors and ergonomics society,g122,9,cs,will hfes be herein 50 years? the need for provocativw discussion,hfes bulletin,49,2006
1,0,10226559,1566,270,0,european commission,g121,9,cs,barroso encourages eurooptimism,cordis focus,,2006
1,0,10254013,1567,57,0,european commission,g121,10,cs,technology opportunities: recent highlights from the cordis technology marketplace,cordis focus supplement,,2006
1,0,10226559,1568,1,0,european commission,,9,cs,mutual learning platform and regions of knowledge,cordis focus research policy supplement,,2006
1,0,10254013,1569,56,0,european commission,g121,9,cs,technology opportunities: recent highlights from the cordis technology marketplace,cordis focus supplement,,2006
1,0,04381629,1570,10,0,human factors and ergonomics society,g122,10,cs,"alex williams, invesitgator and inventor",hfes bulletin,49,2006
1,0,,1571,,0,irc πραξη,g122,10,cs,"επαν 4.1.1 πραξε, πεπ",πραξη: διάχυση τεχνολογίας,,2006
1,0,,1572,,0,irc πραξη,g122,11,cs,επκτπ 4.3 / επαν 3.2.3,πραξη: διάχυση τεχνολογίας,,2006
1,0,,1573,4,0,ieee,g121,12,cs,milestone unveiled for callan,ieee region 8 news,9,2006
1,0,10226559,1574,271,0,european commission,g121,10,cs,fp7 should touch lives directlty says potocnik,cordis focus,,2006
1,0,10226559,1575,272,0,european commission,g121,11,cs,european commission adopts eit proposal,cordis focus,,2006
1,0,10226559,1576,273,0,european commission,g121,12,cs,all systems go for fp7,cordis focus,,2006
1,0,10226559,1577,58,0,european commission,g121,11,cs,technology opportunities: recent highlightsfrom the cordis technology marketplace,cordis focus rtd results,,2006
1,0,04381629,1578,12,0,human factors and ergonomics society,g122,12,cs,resilience engineering : redefining the culture of safetyy and risk management,hfes bulletin,49,2006
1,0,0097-8418,1579,4,0,acm/sigcse,g125,12,cs,iticse 2006 working group reports,inroads - sigcse bulletin,38,2006
2,0,,1580,,0,irc πραξη,g122,1,cs,"7ο πρόγραμμα πλαίσιο: health, environment, food agriculture and biotechnology, aeronautics and transport energy, sustainable surface transport, etc.",πραξη: διάχυση τεχνολογίας,,2007
1,0,0097-8418,1581,3,0,acm/sigcse,g125,9,cs,"conference proceedings of the 11th sigcse annual conference on innovation and technology in computer science education, june 26-28 2006, bologna, italy.",inroads - sigcse bulletin,38,2006
1,0,04381629,1582,1,0,human factors and ergonomics society,g122,1,cs,from research to market: commercializing a user centered  product,hfes bulletin,50,2007
1,0,10226559,1583,59,0,european commission,g121,12,cs,in this issue: lesions disclose identity of viruses / micro-robotic cooperation in the nano-world,cordis focus rtd results,,2006
1,0,10226559,1585,274,0,european commission,g121,1,cs,fp7 takes off (1st january 2007),cordis focus,,2007
1,0,1725-6623,1586,3,0,european commission,g121,12,,think small first: a guide to the eu's services for smes,cordis focus sme supplement,,2006
1,0,10226559,1587,275,0,european commission,g121,2,cs,"success through research to be german eu council presidencey motto, syas schavan",cordis focus,,2007
1,0,10254013,1588,60,0,european commission,g121,1,cs,technology opportunities: recent highlights from the cordis technology marketplace,cordis focus supplement,,2007
1,0,10254013,1589,61,0,european commission,g121,2,cs,technology opportunities: recent highlights from the cordis technology marketplace,cordis focus supplement,,2007
1,0,04381629,1590,2,0,human factors and ergonomics society,g122,2,cs,toward an hf/e-literate society,hfes bulletin,50,2007
1,0,0097-8418,1592,1,0,acm/sigcse,g125,3,cs,"conference proceedings: thirty-eighth sigcse technical symposium on computer science education, march 7-11, 2007, covington, kentucky",inroads - sigcse bulletin,39,2007
1,0,10226559,1593,276,0,european commission,g121,3,cs,european research council opens its doors,cordis focus,,2007
1,0,10226559,1594,277,0,european commission,g121,4,cs,happy birthday euratom,cordis focus,,2007
1,0,04381629,1595,3,0,human factors and ergonomics society,g122,3,cs,a team training taxonomy to reduce friendly fire incidents,hfes bulletin,50,2007
1,0,04381629,1596,4,0,human factors and ergonomics society,g122,4,cs,user research in the games industry: opportunities for education,hfes bulletin,50,2007
1,0,,1597,,0,irc πραξη,g122,3,cs,νεες προκηρυξεις: erasmus mundus / people iapp - ief - iif - iof,πραξη: διάχυση τεχνολογίας,,2007
1,0,,1598,,0,irc πραξη,g122,4,cs,"νεες προκηρυξεις: εε - καναδάς συνεργασία στον τομέα της τριτοβάθμιας εκπαίδευσης, της κατάρτισης και της νεολαίας - δράση l.a.tep",πραξη: διάχυση τεχνολογίας,,2007
1,0,,1599,,0,irc πραξη,g122,5,cs,νεες προκηρυξεις: ε.ε.-ηπα / marco polo / science-in-society-2,πραξη: διάχυση τεχνολογίας,,2007
1,0,10226559,1600,63,0,european commission,g121,5,cs,investigating denetic links to cleft palate / zinc for storing thw sun's energy / defining an environmental indicator  for soil quality / reliable transactions in web service environments,cordis focus rtd results,,2007
1,0,1725-6623,1601,24,0,european commission,g121,6,,success through research : germany's contribution to european research projects,cordis focus sme supplement,,2007
1,8,,1602,,0,irc πραξη,g122,7,cs,νεες προκηρυξεις: επαν 3.2.2.1 / κββε-food acriculture and biotechnology  / inco-2 bilat / health / infrastructures ict-information and communication technologies,πραξη: διάχυση τεχνολογίας,,2007
1,0,10226559,1603,279,0,european commission,g121,6,cs,together since 1957: the rise of research in the eu policy agenda,cordis focus,,2007
1,0,0097-8418,1604,2,0,acm/sigcse,g125,6,cs,special report on discrete mathematics special collection on computer-human error,inroads - sigcse bulletin,39,2007
1,0,10226559,1605,64,0,european commission,g121,6,cs,"in this issue: improving the performance of hip rplacements / for cost-effective, eco-friendly building materials",cordis focus rtd results,,2007
1,0,10226559,1606,280,0,european commission,g121,7,cs,"european council urges forward movement on jtis, eit and galileo",cordis focus,,2007
1,0,04381629,1607,8,0,human factors and ergonomics society,g122,8,cs,updated usability.gov has value for all users,hfes bulletin,50,2007
1,0,10226559,1608,281,0,european commission,g121,8,cs,commissioner make the case for embracing biofuels,cordis focus,,2007
1,0,,1609,,0,irc πραξη,g122,9,cs,νεες προκηρυξεις: πεπ / ict-sec,πραξη: διάχυση τεχνολογίας,,2007
1,0,10226559,1610,281,0,european commission,g121,9,cs,new at the top: dr anneli pauli talks about her vision for the jrc,cordis focus,,2007
1,0,0097-8418,1611,3,0,acm/sigcse,g125,9,cs,"conference proceedings: the 12th sigscse annual conference on innovation and technology in computer science education, 25-27 june 2007, dundee, scotland, uk",inroads - sigcse bulletin,39,2007
1,0,10226559,1612,65,0,european commission,g121,9,cs,in this issue: protecting the ocean's smallest inhabitants / integrating carbon nanotubes into plastic electronics,cordis focus rtd results,,2007
1,0,04381629,1613,5,0,human factors and ergonomics society,g122,5,cs,human factors achieves target for speedier publication,hfes bulletin,50,2007
1,0,10226559,1614,283,0,european commission,g121,10,cs,"galileo should be financed through eu budget, says european conmmission",cordis focus,,2007
1,0,1725-6623,1615,25,0,european commission,g121,10,,european research: focusing on polar changes,cordis focus sme supplement,,2007
1,0,,1616,,0,irc πραξη,g122,10,cs,life+ 2007 / era-net,πραξη: διάχυση τεχνολογίας,,2007
1,0,04381629,1617,11,0,human factors and ergonomics society,g122,11,cs,from past to future: building a collective vision for hfes 2020+,hfes bulletin,49,2006
1,0,04381629,1618,10,0,human factors and ergonomics society,g122,10,cs,faa forecasts major progress in aviation human factors r&d,hfes bulletin,50,2007
1,0,04381629,1619,11,0,human factors and ergonomics society,g122,11,cs,the need for human factors/ergonomics involvement in electronic voting systems,hfes bulletin,50,2007
1,0,04381629,1620,12,0,human factors and ergonomics society,g122,12,cs,human-systems integration: human factors in a systems context,hfes bulletin,50,2007
1,0,,1621,,0,irc πραξη,g122,1,cs,"νεες προκηρυξεις: environment, food-agriculture-biotechnology-energy, infrastructures, people, knowledge in society, ict, sme, sustainable surface, transport, eran-net",πραξη: διάχυση τεχνολογίας,,2008
1,0,0097-8418,1622,4,0,acm/sigcse,g125,12,cs,iticse 2007 working group reports,inroads - sigcse bulletin,39,2007
1,0,10226559,1623,260,0,european commission,g121,11,cs,commission outlines first integrated strategy for research and innovation,cordis focus,,2005
1,0,10226559,1624,269,0,european commission,g121,8,cs,council compromise clears the way for fp7,cordis focus,,2006
1,0,10226559,1625,278,0,european commission,g121,5,cs,meps approve regulation for innovative therapies,cordis focus,,2007
1,0,10226559,1626,284,0,european commission,g121,11,cs,european scientists awarded 2007 nobel prizes,cordis focus,,2007
1,4,10254013,1627,62,0,european commission,g121,3,cs,technology opportunities: recent highlights from the cordis technology marketplace,cordis focus supplement,,2007
1,0,10254013,1628,66,0,european commission,g121,10,cs,technology opportunities: recent highlights from the cordis technology marketplace,cordis focus supplement,,2007
1,0,10254013,1629,66,0,european commission,g121,11,cs,technology opportunities: recent highlights from the cordis technology marketplace,cordis focus supplement,,2007
1,0,10226559,1630,285,0,european commission,g121,12,cs,farewell cordis focus,cordis focus,,2007
1,0,10226559,1631,68,0,european commission,g121,12,cs,in this issue: family care for europe's senior coitizens / thermal fatigue performamce in microelectronics,cordis focus rtd results,,2007
1,0,04381629,1632,1,0,human factors and ergonomics society,g122,1,cs,busting myths about ergonomica standards,hfes bulletin,51,2008
1,0,0097-8418,1633,1,0,acm/sigcse,g125,3,cs,"sigcse 2008"" thirty -ninth sigsce technical symposium on computer-science education, 12-15 march 2008 portland oregon",inroads - sigcse bulletin,40,2008
